27, 125, pa2-unknown-i-output1.txt
  353.26,   859.40,   588.61
  100.15,   600.86,   473.11
  100.17,   603.42,   598.29
   99.80,   605.92,   723.29
   99.59,   726.77,   472.01
  100.14,   728.92,   596.70
   99.43,   731.08,   721.06
   98.79,   852.05,   470.03
   99.43,   854.12,   595.51
   99.89,   856.25,   721.06
  223.80,   602.07,   472.64
  224.94,   604.35,   597.68
  225.34,   606.51,   721.82
  224.21,   728.21,   471.84
  225.17,   730.39,   595.65
  225.23,   732.09,   718.60
  223.47,   853.28,   469.99
  224.22,   855.35,   594.55
  224.83,   857.60,   718.71
  348.28,   603.72,   471.69
  349.22,   605.32,   596.85
  350.36,   606.68,   722.03
  346.97,   730.12,   471.26
  348.18,   731.36,   595.08
  349.41,   731.68,   718.69
  346.85,   854.66,   469.34
  347.71,   856.34,   593.17
  348.54,   856.97,   716.86
   98.59,   600.85,   602.03
   98.35,   600.64,   726.85
   98.94,   599.17,   851.52
  101.25,   726.51,   603.28
  101.06,   726.00,   727.44
  102.28,   724.61,   852.81
  103.93,   852.05,   605.11
  104.02,   851.15,   729.93
  105.00,   849.34,   855.04
  223.20,   599.24,   600.85
  223.87,   598.45,   725.54
  224.12,   597.49,   850.10
  226.42,   724.81,   601.83
  226.73,   723.79,   724.87
  227.09,   722.64,   849.51
  228.46,   850.20,   603.76
  228.99,   849.43,   727.76
  229.10,   847.36,   851.84
  347.64,   597.20,   599.90
  349.13,   595.73,   724.98
  349.84,   594.47,   849.54
  349.53,   723.21,   600.98
  351.04,   720.63,   724.67
  351.78,   718.50,   849.12
  352.11,   848.20,   601.92
  352.97,   845.73,   725.75
  353.13,   844.21,   850.32
  223.67,    98.87,   101.05
  222.33,   101.37,   226.18
  221.17,   104.63,   351.76
  223.27,   223.88,    98.65
  221.97,   226.68,   223.70
  221.30,   229.44,   348.50
  222.63,   349.90,    96.51
  221.53,   352.15,   221.74
  220.53,   353.89,   346.02
  348.03,    98.89,   102.57
  346.78,   101.94,   228.19
  345.61,   105.17,   353.21
  348.06,   224.15,   100.08
  346.57,   226.64,   225.46
  345.34,   229.66,   350.32
  347.95,   349.26,    97.68
  346.63,   352.02,   222.87
  345.47,   354.28,   347.11
  472.76,    99.33,   104.47
  471.45,   102.17,   229.71
  470.40,   105.41,   354.29
  472.70,   224.48,   101.18
  471.66,   226.62,   226.68
  469.92,   229.98,   351.83
  473.13,   349.42,    99.02
  471.87,   352.13,   223.72
  470.62,   354.31,   348.33
  227.02,   100.51,   223.77
  228.94,   101.69,   349.35
  231.30,   102.99,   474.47
  229.19,   225.56,   223.01
  231.89,   226.58,   347.96
  234.39,   227.64,   472.92
  231.13,   350.87,   222.54
  233.20,   351.11,   347.05
  235.44,   351.87,   471.54
  351.85,    97.99,   222.71
  353.48,    99.80,   347.44
  355.42,   100.84,   472.20
  353.85,   222.70,   221.72
  355.73,   224.34,   346.72
  357.38,   225.61,   471.32
  356.59,   348.22,   220.47
  358.01,   348.73,   345.15
  359.75,   349.70,   469.90
  476.12,    96.18,   221.28
  478.40,    97.46,   345.83
  480.16,    98.54,   470.29
  479.09,   220.65,   220.10
  480.30,   222.06,   345.02
  481.39,   223.22,   469.47
  481.66,   346.04,   218.30
  483.23,   346.65,   343.29
  484.48,   347.10,   468.32
  226.23,    99.48,   348.24
  224.76,    97.97,   473.13
  223.54,    96.09,   598.06
  226.29,   224.18,   349.60
  225.66,   222.87,   474.69
  224.11,   221.24,   599.78
  225.56,   348.85,   351.36
  224.25,   346.97,   476.15
  222.91,   345.53,   601.49
  350.55,    99.95,   349.90
  349.14,    98.43,   474.67
  347.47,    96.30,   599.26
  350.60,   224.53,   351.82
  348.89,   223.43,   476.05
  347.11,   221.22,   600.98
  350.43,   349.06,   353.01
  348.78,   347.22,   477.62
  346.90,   345.65,   602.94
  475.58,   100.04,   351.28
  473.91,    98.52,   475.90
  472.08,    96.41,   600.61
  475.00,   224.57,   353.30
  472.84,   223.29,   477.80
  470.73,   221.51,   602.28
  475.56,   349.18,   354.39
  473.44,   347.03,   479.55
  471.70,   345.51,   604.95
  225.76,   102.63,   474.35
  224.12,   105.02,   598.97
  222.93,   107.26,   723.59
  227.29,   227.20,   471.40
  225.18,   230.25,   596.24
  223.11,   233.10,   721.17
  226.60,   351.10,   468.39
  224.42,   354.29,   593.57
  222.39,   358.02,   719.43
  350.00,   101.98,   476.02
  347.82,   104.66,   600.94
  346.08,   106.49,   725.37
  350.52,   226.81,   473.36
  348.20,   229.68,   597.93
  346.32,   231.66,   722.51
  350.76,   350.65,   469.96
